city,segment_id,time_bucket,news_event_count_1h,news_event_count_3h,news_event_count_6h,accident_count_1h,congestion_news_count_1h,roadwork_count_24h,weather_disruption_count_6h,flood_count_6h,max_event_severity_1h,max_event_severity_6h,avg_traffic_relevance_score_6h,has_recent_accident,has_recent_roadwork,has_recent_flood,has_major_event,has_weather_disruption
hcmc,HCMC_002,2026-05-18 06:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 07:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 08:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 09:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 10:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 11:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 11:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 11:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 11:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 11:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 11:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 12:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 12:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 12:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 12:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 12:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 12:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 13:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 14:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_002,2026-05-18 15:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 02:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 03:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 04:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 05:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 06:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 06:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 06:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 06:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 06:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 06:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 06:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 07:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 08:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 09:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 10:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 11:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 11:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 11:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 11:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 11:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 11:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 12:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 12:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 12:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 12:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 12:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 12:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 13:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 14:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_003,2026-05-18 15:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 02:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 03:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 04:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 05:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 06:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 06:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 06:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 06:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 06:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 06:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 06:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 07:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 08:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 09:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hcmc,HCMC_004,2026-05-18 09:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
